subject,condition,trial,rt_ms,correct
28,congruent,8,369.8054163440644,1
28,congruent,9,219.9176481770451,1
28,congruent,10,216.70433498852054,1
28,congruent,11,370.73295796001406,1
28,congruent,12,410.508900979044,1
28,congruent,13,302.60284709044583,1
28,congruent,14,408.83260911178036,1
28,congruent,15,389.5574524833778,1
28,congruent,16,170.99940609615206,1
28,congruent,17,88.20085877278228,1
28,congruent,18,417.5160549651189,1
28,congruent,19,286.0427000814716,1
28,congruent,20,149.52778148525192,1
28,congruent,21,227.31588052773145,1
28,congruent,22,447.55477275096337,1
28,congruent,23,392.61408936983685,1
28,congruent,24,368.4367732420038,1
28,congruent,25,438.73103894064815,1
28,congruent,26,2670.29676951258,1
28,congruent,27,378.19823666428607,1
28,congruent,28,365.9517790366538,0
28,congruent,29,409.42875957530777,1
28,congruent,30,521.4247905013868,1
28,congruent,31,497.72261275596384,1
28,congruent,32,456.6215772759913,1
28,congruent,33,354.6743907308211,1
28,congruent,34,395.6234306886627,1
28,congruent,35,644.7547900858524,1
28,congruent,36,520.5639022718758,1
28,congruent,37,318.1081859828649,1
28,congruent,38,192.12750057406876,1
28,congruent,39,488.9803231372118,1
28,congruent,40,439.28526205258817,1
28,congruent,41,444.80084311765614,1
28,congruent,42,439.9220633988102,1
28,congruent,43,373.51004957788905,1
28,congruent,44,344.1838326352538,1
28,congruent,45,610.3883781462188,1
28,congruent,46,2181.0917285124424,1
28,congruent,47,330.2514232407584,1
28,congruent,48,112.73023572787008,1
28,congruent,49,339.6230886228863,1
28,congruent,50,461.7640319970182,1
28,congruent,51,2437.410166086448,1
28,congruent,52,376.87209676992865,1
28,congruent,53,395.0981261249041,1
28,congruent,54,231.86812998273498,1
28,congruent,55,273.3386626593267,1
28,congruent,56,392.60548265083554,1
28,congruent,57,119.2259042812817,1
28,congruent,58,2238.4436362739466,1
28,congruent,59,286.87244013771397,1
28,congruent,60,141.0763742094995,1
28,congruent,61,468.7337384217112,1
28,congruent,62,358.2159131105547,1
28,congruent,63,387.18323749941567,1
28,congruent,64,323.7518357891786,1
28,congruent,65,249.6785108026351,1
28,congruent,66,2621.280402382306,1
28,congruent,67,2310.447836973275,1
28,congruent,68,376.3971222017895,1
28,congruent,69,518.7117820332555,1
28,congruent,70,431.1596515970291,1
28,congruent,71,268.49877678956267,1
28,congruent,72,357.0364296495029,1
28,congruent,73,203.80040364045908,1
28,congruent,74,318.85602204621745,1
28,congruent,75,433.5507156018281,1
28,congruent,76,276.4585427569369,1
28,congruent,77,436.72820470845295,1
28,congruent,78,93.08599561979395,1
28,congruent,79,318.943804255744,1
28,congruent,80,447.0708746076794,1
28,congruent,81,310.3158972078594,1
28,congruent,82,359.961872008243,1
28,congruent,83,378.98184898362575,1
28,congruent,84,491.9825335366763,1
28,congruent,85,340.6998197507369,1
28,congruent,86,367.65309164820735,1
28,congruent,87,345.8995795190588,1
28,congruent,88,313.14118982603196,1
28,congruent,89,403.19384776932196,1
28,congruent,90,395.78961508501817,1
28,congruent,91,253.33475785331473,1
28,congruent,92,513.1026548674032,1
28,congruent,93,441.2625600674909,1
28,congruent,94,380.8500158319187,1
28,congruent,95,397.1773753124029,1
28,congruent,96,382.4405377788015,1
28,congruent,97,402.5867093258437,1
28,congruent,98,237.47578893755227,1
28,congruent,99,336.0921121783774,1
28,congruent,100,313.285899884033,1
28,incongruent,1,422.09937071881694,1
28,incongruent,2,420.62578537097454,1
28,incongruent,3,414.5205289218915,1
28,incongruent,4,146.82984973577805,1
28,incongruent,5,529.96311926714,1
28,incongruent,6,2209.4404331900464,1
28,incongruent,7,510.4039810624627,1
28,incongruent,8,371.9602924269634,1
28,incongruent,9,596.8384862167636,1
28,incongruent,10,374.1184352685238,1
28,incongruent,11,552.8176144859837,1
28,incongruent,12,282.9163006936132,1
28,incongruent,13,401.57320408509185,1
28,incongruent,14,515.0402188542432,1
28,incongruent,15,336.95476040099516,1
28,incongruent,16,521.4351402355567,1
28,incongruent,17,207.850798369389,1
28,incongruent,18,532.4358045216632,1
28,incongruent,19,2357.7742544845146,1
28,incongruent,20,340.50139974227824,1
28,incongruent,21,563.6177891299716,1
28,incongruent,22,415.74832814689677,1
28,incongruent,23,556.1615714883721,1
28,incongruent,24,432.1618980836787,1
28,incongruent,25,2156.9846420829704,0
28,incongruent,26,392.6566752761786,1
28,incongruent,27,491.8233574476732,0
28,incongruent,28,560.4297853897581,1
28,incongruent,29,452.1371933831496,0
28,incongruent,30,606.9641552723652,1
28,incongruent,31,522.4139186719345,1
28,incongruent,32,345.8674928851625,1
28,incongruent,33,491.66656267891403,1
28,incongruent,34,328.1827245375958,1
28,incongruent,35,676.681677016546,1
28,incongruent,36,393.45306111199585,1
28,incongruent,37,490.48446790988766,1
28,incongruent,38,461.2340102816335,1
28,incongruent,39,408.8777645144564,1
28,incongruent,40,587.696679561579,1
28,incongruent,41,719.6689089203422,1
28,incongruent,42,536.1948457077792,1
28,incongruent,43,513.4960840733714,1
28,incongruent,44,2214.155233088777,1
28,incongruent,45,571.7866490945977,1
28,incongruent,46,436.59931272261804,1
28,incongruent,47,584.3611068124414,1
28,incongruent,48,310.39100143557016,1
28,incongruent,49,322.39950989312774,1
28,incongruent,50,542.75072643559,1
28,incongruent,51,2216.1998980457874,1
28,incongruent,52,516.832523695464,1
28,incongruent,53,2242.9069624070316,1
28,incongruent,54,506.17153957614295,1
28,incongruent,55,490.4154847805714,1
28,incongruent,56,298.57159290102476,1
28,incongruent,57,2546.928373943091,1
28,incongruent,58,2325.5672533075713,1
28,incongruent,59,274.50638180037583,1
28,incongruent,60,315.510674122233,1
28,incongruent,61,534.7557156319789,1
28,incongruent,62,653.6040833969662,1
28,incongruent,63,528.9167192183664,1
28,incongruent,64,503.74977835670893,1
28,incongruent,65,392.0352926144395,1
28,incongruent,66,578.1809778595368,1
28,incongruent,67,389.5928440913789,0
28,incongruent,68,374.3573181784577,1
28,incongruent,69,367.4091588061069,1
28,incongruent,70,476.76620235711863,1
28,incongruent,71,782.539205955346,1
28,incongruent,72,564.3796091957779,1
28,incongruent,73,625.9405181036598,1
28,incongruent,74,454.17503750057756,1
28,incongruent,75,454.42870975663635,1
28,incongruent,76,585.2396075501651,1
28,incongruent,77,749.8873181956715,1
28,incongruent,78,340.6784108820659,1
28,incongruent,79,567.1126161423816,1
28,incongruent,80,639.1519013843545,1
28,incongruent,81,440.710415705508,1
28,incongruent,82,530.1549808101,1
28,incongruent,83,360.30441115440374,1
28,incongruent,84,2139.723639191314,1
28,incongruent,85,408.0950381470745,1
28,incongruent,86,620.7781721936667,1
28,incongruent,87,482.0154154767321,1
28,incongruent,88,640.8048004272482,1
28,incongruent,89,322.5270241800817,1
28,incongruent,90,491.26942304097577,1
28,incongruent,91,293.7311692572524,1
28,incongruent,92,550.3350452268977,1
28,incongruent,93,568.0088876873738,1
28,incongruent,94,472.89521971311757,1
28,incongruent,95,590.3639510377546,0
28,incongruent,96,175.24191079144478,1
28,incongruent,97,420.90822714101995,1
28,incongruent,98,494.4274554845008,1
28,incongruent,99,459.4768277741486,1
28,incongruent,100,357.5402586946327,1
29,congruent,1,776.6923564119946,1
29,congruent,2,650.7955439939806,1
29,congruent,3,606.1477604011635,1
29,congruent,4,474.7087580384553,1
29,congruent,5,874.9563035517838,1
29,congruent,6,661.1292240293947,1
29,congruent,7,594.8826891558575,1
29,congruent,8,445.91382337567893,1
29,congruent,9,345.6323540074768,1
29,congruent,10,638.7332191569003,1
29,congruent,11,529.7477273166053,0
29,congruent,12,2015.0584173850527,1
29,congruent,13,560.9257669714358,1
29,congruent,14,670.9991736085473,1
29,congruent,15,587.4235410986198,1
29,congruent,16,561.0462936299821,1
29,congruent,17,334.82531800810807,1
29,congruent,18,503.2541148620188,1
29,congruent,19,118.43317771877508,0
29,congruent,20,715.2613098241391,1
29,congruent,21,808.1339863703842,1
29,congruent,22,660.997532112231,1
29,congruent,23,2496.6081041215684,1
29,congruent,24,705.5484152274987,1
29,congruent,25,674.7341356168664,1
29,congruent,26,467.88820196156007,1
29,congruent,27,527.1851805927743,1
29,congruent,28,394.8366594270709,1
29,congruent,29,610.179254997881,1
29,congruent,30,517.2387473650335,1
29,congruent,31,750.7313745562952,0
29,congruent,32,513.2705957370804,1
29,congruent,33,467.0966653577178,1
29,congruent,34,453.42873297373205,1
29,congruent,35,462.1997003183035,1
29,congruent,36,558.6247368049189,1
29,congruent,37,539.6849831658557,1
29,congruent,38,508.20232770811117,1
29,congruent,39,480.28718682994304,1
29,congruent,40,285.51971161270353,1
29,congruent,41,694.2325384573165,1
29,congruent,42,567.2792459180686,1
29,congruent,43,604.3933527120221,1
29,congruent,44,2276.741059360241,1
29,congruent,45,432.78883441480934,1
29,congruent,46,475.62261313532264,1
29,congruent,47,627.448567701716,0
29,congruent,48,633.4824836663882,1
29,congruent,49,648.0371644992065,1
29,congruent,50,367.1480287547645,1
29,congruent,51,117.90144125162797,1
29,congruent,52,612.9435849623459,1
29,congruent,53,2364.5670870865183,1
29,congruent,54,593.1095170273666,1
29,congruent,55,2393.1852976566297,1
29,congruent,56,720.0302528597009,1
29,congruent,57,852.1287655435663,1
29,congruent,58,712.3196608653884,1
29,congruent,59,510.56761510589143,1
29,congruent,60,405.25398447629414,1
29,congruent,61,2144.024138280769,1
29,congruent,62,303.3252712873822,1
29,congruent,63,527.7727821990837,1
29,congruent,64,452.9129674742845,1
29,congruent,65,515.0818603274271,0
29,congruent,66,498.4364835645715,1
29,congruent,67,690.044642149285,1
29,congruent,68,620.9758486769546,1
29,congruent,69,479.6954511670169,1
29,congruent,70,669.810426714105,1
29,congruent,71,364.136752416892,1
29,congruent,72,449.64991790343777,1
29,congruent,73,497.51828811290136,1
29,congruent,74,668.4878784340895,1
29,congruent,75,559.2538895642896,0
29,congruent,76,617.4087850209969,1
29,congruent,77,363.8810983821562,1
29,congruent,78,398.6269787404825,1
29,congruent,79,419.10287663245856,1
29,congruent,80,445.90631937395426,1
29,congruent,81,581.0229414300384,1
29,congruent,82,640.7820885404182,1
29,congruent,83,2084.1736417405136,1
29,congruent,84,813.3090803067112,1
29,congruent,85,519.9297762498812,0
29,congruent,86,542.609431064828,1
29,congruent,87,586.2725402073785,1
29,congruent,88,147.94916562525313,1
29,congruent,89,793.6092343496832,1
29,congruent,90,431.53363484401655,1
29,congruent,91,389.7093219418599,1
29,congruent,92,608.0823881967468,1
29,congruent,93,609.9586577559539,1
29,congruent,94,577.3064416532385,1
29,congruent,95,221.3100811711673,1
29,congruent,96,663.179127156949,0
29,congruent,97,470.4624560590489,1
29,congruent,98,2291.5264139711203,1
29,congruent,99,123.02987770760112,1
29,congruent,100,435.01834141616655,1
29,incongruent,1,603.3571178507327,1
29,incongruent,2,783.3709003554637,1
29,incongruent,3,763.0499498812277,0
29,incongruent,4,591.8111125599327,1
29,incongruent,5,554.9840835058268,1
29,incongruent,6,845.2550693384302,0
29,incongruent,7,451.6518681867409,1
29,incongruent,8,819.3695627426031,1
29,incongruent,9,2491.454433055953,1
29,incongruent,10,833.7867448415091,1
29,incongruent,11,842.2631524792844,1
29,incongruent,12,695.2457548126284,1
29,incongruent,13,1966.525254311335,0
29,incongruent,14,662.2348097016359,0
29,incongruent,15,671.793607104611,1
29,incongruent,16,686.3873617867405,1
29,incongruent,17,431.7066957289447,1
29,incongruent,18,756.8488683478622,1
29,incongruent,19,713.4201278146095,1
29,incongruent,20,806.9464129481652,1
29,incongruent,21,602.1578934535979,1
29,incongruent,22,2180.4654349904076,1
29,incongruent,23,649.3774003181862,1
29,incongruent,24,741.9862675373987,0
29,incongruent,25,862.7453626527633,1
29,incongruent,26,851.2167701105038,1
29,incongruent,27,928.287993859301,1
29,incongruent,28,578.7607920196871,1
29,incongruent,29,588.9694933160432,1
29,incongruent,30,719.4733908029979,1
29,incongruent,31,736.2567971864196,1
29,incongruent,32,739.3093584820692,1
29,incongruent,33,602.455533370874,0
29,incongruent,34,611.6158689335047,1
29,incongruent,35,597.1920787549076,1
29,incongruent,36,616.4755523224087,0
29,incongruent,37,496.55197089012484,1
29,incongruent,38,686.6789745280712,1
29,incongruent,39,774.6690130366808,1
29,incongruent,40,485.9854014270463,0
29,incongruent,41,396.77278026077795,1
29,incongruent,42,683.2992266215825,1
29,incongruent,43,631.3842659053863,1
29,incongruent,44,635.5424949289605,1
29,incongruent,45,557.2228426751237,1
29,incongruent,46,633.7152155680619,1
29,incongruent,47,655.0016835033064,1
29,incongruent,48,803.6631667382369,1
29,incongruent,49,883.7460003419942,1
29,incongruent,50,134.41865295448056,1
29,incongruent,51,794.9863761479296,1
29,incongruent,52,510.00374287777106,1
29,incongruent,53,769.2587054692967,1
29,incongruent,54,758.3576053320971,0
29,incongruent,55,1972.1850001675282,1
29,incongruent,56,619.2113579412502,1
29,incongruent,57,793.0063531451938,1
29,incongruent,58,702.0373240458844,1
29,incongruent,59,699.7096347468075,1
29,incongruent,60,730.7281696454729,1
29,incongruent,61,153.25901943891446,1
29,incongruent,62,674.5829892110453,0
29,incongruent,63,576.0433574510345,1
29,incongruent,64,651.2372108729024,1
29,incongruent,65,641.6187990219628,1
29,incongruent,66,157.27283262113684,0
29,incongruent,67,649.974977754388,0
29,incongruent,68,574.6681457425276,1
29,incongruent,69,658.6053571089385,0
29,incongruent,70,733.3380029009076,1
29,incongruent,71,690.0620501706367,1
29,incongruent,72,818.024747848671,1
29,incongruent,73,764.6914702418475,1
29,incongruent,74,415.38590809300354,1
29,incongruent,75,729.7165155630126,0
29,incongruent,76,737.3988500714912,1
29,incongruent,77,590.3975674697764,1
29,incongruent,78,654.3853456889682,1
29,incongruent,79,917.5314375816286,1
29,incongruent,80,682.7502084649096,1
29,incongruent,81,795.4710432722984,1
29,incongruent,82,444.37890578930035,1
29,incongruent,83,431.30906597046766,1
29,incongruent,84,659.1447523289393,1
29,incongruent,85,543.3527949323636,1
29,incongruent,86,183.91176411150985,1
29,incongruent,87,2550.204999463058,1
29,incongruent,88,589.2987759957606,1
29,incongruent,89,608.5262749041842,1
29,incongruent,90,536.954133596587,1
29,incongruent,91,608.4254316228744,1
29,incongruent,92,516.6321807978773,1
29,incongruent,93,575.16647441652,1
29,incongruent,94,489.3985037749241,1
29,incongruent,95,687.6438475011329,1
29,incongruent,96,813.8342495444857,0
29,incongruent,97,587.9827876070289,1
29,incongruent,98,553.3837623411732,1
29,incongruent,99,734.8140003546018,1
29,incongruent,100,760.3754519532204,1
30,congruent,1,569.3466355489614,1
30,congruent,2,464.58113310409203,1
30,congruent,3,291.1389552320519,1
30,congruent,4,416.2330047445157,1
30,congruent,5,393.5026488279625,1
30,congruent,6,790.4154659859648,1
30,congruent,7,569.2307356208424,1
30,congruent,8,491.3962879795143,1
30,congruent,9,556.0205659666198,1
30,congruent,10,735.5003919202327,1
30,congruent,11,665.0189994255113,1
30,congruent,12,603.5282729148424,1
30,congruent,13,604.3952371167877,1
30,congruent,14,710.247897221479,1
30,congruent,15,484.5129823129321,1
30,congruent,16,345.04283972519045,1
30,congruent,17,478.4004006137592,1
30,congruent,18,320.81661153832397,1
30,congruent,19,383.13956573700546,1
30,congruent,20,219.64365171281838,1
30,congruent,21,365.31580416637297,1
30,congruent,22,371.5556418648971,1
30,congruent,23,691.7134170083717,1
30,congruent,24,522.285995993511,1
30,congruent,25,435.46716489667756,1
30,congruent,26,516.2834533951433,1
30,congruent,27,2101.1217721388534,1
30,congruent,28,704.0760231020804,1
30,congruent,29,587.9232065851577,1
30,congruent,30,640.0740103669311,1
30,congruent,31,476.6286713594121,1
30,congruent,32,149.5388249681346,1
30,congruent,33,331.49084922167555,1
30,congruent,34,484.83439734062705,1
30,congruent,35,574.9807618756778,1
30,congruent,36,449.48572085072686,1
30,congruent,37,227.68714533959894,1
30,congruent,38,392.4553272243071,1
30,congruent,39,270.4029141173596,1
30,congruent,40,537.6804187143945,1
30,congruent,41,545.0301439326913,1
30,congruent,42,523.4147259984454,1
30,congruent,43,466.3864199394841,1
30,congruent,44,240.8857934346752,1
30,congruent,45,517.8997813039712,1
30,congruent,46,326.30910173943244,1
30,congruent,47,460.1461030524976,1
30,congruent,48,521.5662441993319,1
30,congruent,49,505.49027508727727,1
30,congruent,50,524.3965670455073,1
30,congruent,51,528.5350659976489,1
30,congruent,52,494.1946648997141,1
30,congruent,53,2324.6144958486275,1
30,congruent,54,581.3041517896705,1
30,congruent,55,435.08999542234824,1
30,congruent,56,171.19626878528848,1
30,congruent,57,456.5324438198296,1
30,congruent,58,583.8823807124543,1
30,congruent,59,600.643134527977,1
30,congruent,60,453.6547983602955,1
30,congruent,61,669.2521785800557,1
30,congruent,62,429.45690984825876,1
30,congruent,63,255.7836448162711,1
30,congruent,64,339.39458579934796,1
30,congruent,65,766.5387160967989,1
30,congruent,66,341.85663737002847,1
30,congruent,67,632.2636711362852,1
30,congruent,68,284.66318228680615,1
30,congruent,69,526.2865796826767,1
30,congruent,70,458.9931478152625,1
30,congruent,71,519.4979203880675,1
30,congruent,72,388.4689353933999,1
30,congruent,73,576.0740179698881,1
30,congruent,74,128.99539421744242,1
30,congruent,75,384.51269305715505,1
30,congruent,76,394.76225838187213,0
30,congruent,77,443.68652597080586,1
30,congruent,78,364.1410696990597,1
30,congruent,79,388.54015219355074,1
30,congruent,80,528.6752339149532,1
30,congruent,81,427.37226864222464,1
30,congruent,82,550.4197006920881,1
30,congruent,83,283.3128457967621,1
30,congruent,84,551.831742246045,1
30,congruent,85,776.8296901939289,1
30,congruent,86,536.9514556677914,1
30,congruent,87,639.5548282435168,1
30,congruent,88,524.4620410860433,1
30,congruent,89,469.38711614466024,1
30,congruent,90,455.02511099316644,1
30,congruent,91,452.4950515829986,1
30,congruent,92,656.9931421905534,1
30,congruent,93,498.7990526616985,1
30,congruent,94,442.19792482147705,1
30,congruent,95,364.4694956751459,1
30,congruent,96,525.0927139057155,1
30,congruent,97,2302.0409704211315,1
30,congruent,98,141.53442126829472,1
30,congruent,99,598.5650148977988,1
30,congruent,100,305.45629920183535,1
30,incongruent,1,605.400646156561,1
30,incongruent,2,759.0817744184793,1
30,incongruent,3,624.3023317563392,0
30,incongruent,4,660.9206397316701,1
30,incongruent,5,527.637203382091,1
30,incongruent,6,580.2321470674955,1
30,incongruent,7,490.8265730382253,1
30,incongruent,8,628.2229537764871,1
30,incongruent,9,473.6119343042637,1
30,incongruent,10,640.1956623604532,0
30,incongruent,11,570.2472996575416,1
30,incongruent,12,472.8900203745695,1
30,incongruent,13,1987.6137864644516,1
30,incongruent,14,654.8687141509073,1
30,incongruent,15,711.4148935522476,1
30,incongruent,16,626.4810461851079,1
30,incongruent,17,749.3441668436423,1
30,incongruent,18,790.3658061597786,1
30,incongruent,19,784.0382197326182,1
30,incongruent,20,708.4197540852944,1
30,incongruent,21,607.1489232728948,1
30,incongruent,22,436.4494454175774,1
30,incongruent,23,640.2311985769186,1
30,incongruent,24,583.5708870276794,1
30,incongruent,25,478.1781704820589,1
30,incongruent,26,590.8058530403695,1
30,incongruent,27,525.9352623399161,1
30,incongruent,28,682.0037912191906,1
30,incongruent,29,850.5797099361696,1
30,incongruent,30,613.625048611876,1
30,incongruent,31,657.123647664328,1
30,incongruent,32,708.6683181236914,1
30,incongruent,33,417.6213614122581,1
30,incongruent,34,646.4230431671484,1
30,incongruent,35,547.443876336947,1
30,incongruent,36,637.0386200070586,0
30,incongruent,37,545.3557179050055,0
30,incongruent,38,476.86228998875185,1
30,incongruent,39,544.7952794290313,1
30,incongruent,40,136.62879729505565,1
30,incongruent,41,687.431035195154,1
30,incongruent,42,507.5147347698289,1
30,incongruent,43,475.74381073543304,1
30,incongruent,44,121.65757174766804,1
30,incongruent,45,721.211410978927,1
30,incongruent,46,497.7441477023153,1
30,incongruent,47,555.8196219106295,1
30,incongruent,48,366.81372824754396,1
30,incongruent,49,603.1048676059186,1
30,incongruent,50,584.4873354692005,1
30,incongruent,51,797.2874810118624,1
30,incongruent,52,749.1108834235094,1
30,incongruent,53,413.86312835911605,1
30,incongruent,54,106.42146182267956,1
30,incongruent,55,545.5348229912743,1
30,incongruent,56,592.4022675626319,1
30,incongruent,57,644.4061543011351,1
30,incongruent,58,745.9092754736869,0
30,incongruent,59,510.11559761979265,0
30,incongruent,60,471.7663237617521,1
30,incongruent,61,590.1052544362203,1
30,incongruent,62,410.45498095202095,1
30,incongruent,63,400.18732079002444,1
30,incongruent,64,593.2854592254721,1
30,incongruent,65,767.6017672820402,0
30,incongruent,66,544.2408468988101,1
30,incongruent,67,830.9305028800732,1
30,incongruent,68,639.0467944011331,1
30,incongruent,69,607.5514409978954,1
30,incongruent,70,279.3295573404531,1
30,incongruent,71,232.83035241839264,0
30,incongruent,72,757.2834385456862,1
30,incongruent,73,627.8638678096797,1
30,incongruent,74,501.40057982401703,1
30,incongruent,75,411.8383862830673,1
30,incongruent,76,498.82874110407863,1
30,incongruent,77,643.7169557635119,1
30,incongruent,78,775.7340480824563,1
30,incongruent,79,593.285409941555,1
30,incongruent,80,491.4525948633742,1
30,incongruent,81,586.9780175854228,1
30,incongruent,82,651.373388816312,1
30,incongruent,83,530.3130416811438,1
30,incongruent,84,636.927681497576,1
30,incongruent,85,424.8878974671042,1
30,incongruent,86,681.6386843197754,1
30,incongruent,87,719.9320217860462,1
30,incongruent,88,643.5269843335467,1
30,incongruent,89,490.4379581195036,0
30,incongruent,90,539.0833694089137,1
30,incongruent,91,520.8094792243347,1
30,incongruent,92,470.3880101711296,1
30,incongruent,93,605.7371338577346,1
30,incongruent,94,588.1642121689155,1
30,incongruent,95,522.8930233379238,0
30,incongruent,96,953.7663902604195,1
30,incongruent,97,2397.6113031104974,1
30,incongruent,98,510.08286761176385,1
30,incongruent,99,672.69809011747,1
30,incongruent,100,640.1786858158843,1
31,congruent,1,680.068468639857,1
31,congruent,2,391.2043682061516,1
31,congruent,3,402.10154913761113,1
31,congruent,4,578.1846812619063,1
31,congruent,5,485.7453278888723,1
31,congruent,6,338.52265728802286,1
31,congruent,7,476.4123978885238,1
31,congruent,8,431.92239424179996,1
31,congruent,9,408.1760230190003,1
31,congruent,10,732.3263921845728,1
31,congruent,11,516.8551796502916,1
31,congruent,12,463.9464595201986,1
31,congruent,13,611.8517472429062,1
31,congruent,14,366.4866465411227,1
31,congruent,15,654.4134027402204,1
31,congruent,16,465.4953749786173,1
31,congruent,17,476.90328178700827,1
31,congruent,18,658.0981694396016,1
31,congruent,19,398.2074585068528,1
31,congruent,20,511.29559903129785,1
31,congruent,21,489.12345472234784,1
31,congruent,22,409.82912188077336,1
31,congruent,23,444.7703499487649,1
31,congruent,24,412.60406643818374,1
31,congruent,25,453.2682064875834,1
31,congruent,26,462.034643406878,1
31,congruent,27,2537.7737756834754,1
31,congruent,28,182.4425789287023,1
31,congruent,29,549.7281477369822,1
31,congruent,30,641.6686850866777,1
31,congruent,31,474.28360907341727,1
31,congruent,32,567.752907254356,1
31,congruent,33,345.3133338009115,1
31,congruent,34,342.9371810036184,1
31,congruent,35,494.38545191173466,1
31,congruent,36,2380.621987970266,1
31,congruent,37,600.696321637764,1
31,congruent,38,443.25344679292067,1
31,congruent,39,709.6493393309656,1
31,congruent,40,348.1990835634431,1
31,congruent,41,667.2230079495298,1
31,congruent,42,448.0763953135312,1
31,congruent,43,2341.8200188349956,1
31,congruent,44,383.41666952445337,1
31,congruent,45,396.1203506920336,1
31,congruent,46,360.23597650718864,1
31,congruent,47,536.4986918739829,1
31,congruent,48,468.0214095922395,1
31,congruent,49,506.2377655212906,1
31,congruent,50,619.1506123232782,1
31,congruent,51,535.255430823164,1
31,congruent,52,539.7396322572639,1
31,congruent,53,366.8963548367035,1
31,congruent,54,473.2479008911097,1
31,congruent,55,206.19016499727041,1
31,congruent,56,575.4028445693687,1
31,congruent,57,152.4134689369855,1
31,congruent,58,522.2342105101156,1
31,congruent,59,791.2891671353573,0
31,congruent,60,710.081848745848,1
31,congruent,61,341.6055913221069,1
31,congruent,62,496.5759034279893,1
31,congruent,63,313.1058791657106,1
31,congruent,64,584.5593082281704,1
31,congruent,65,517.7936657967816,1
31,congruent,66,2220.422955889322,1
31,congruent,67,404.43834065581007,1
31,congruent,68,531.9972931500171,1
31,congruent,69,629.6442068177621,1
31,congruent,70,568.887802552348,1
31,congruent,71,290.95627134547476,1
31,congruent,72,311.4093113904575,1
31,congruent,73,233.84276504376237,1
31,congruent,74,539.1440458624603,1
31,congruent,75,448.85569013420866,1
31,congruent,76,639.673033314364,1
31,congruent,77,586.8565997003288,1
31,congruent,78,340.78141634147073,1
31,congruent,79,427.7108204580522,1
31,congruent,80,354.17994777998126,1
31,congruent,81,435.1566613306547,1
31,congruent,82,432.7551476738064,1
31,congruent,83,421.7857954516264,1
31,congruent,84,357.68731487120317,1
31,congruent,85,493.68118696107615,1
31,congruent,86,265.42332789268704,1
31,congruent,87,2615.926348961722,1
31,congruent,88,2403.447548103933,1
31,congruent,89,309.4588468697402,1
31,congruent,90,2358.536426386903,1
31,congruent,91,564.9561794869736,1
31,congruent,92,547.5276035204632,1
31,congruent,93,248.80282201802504,1
31,congruent,94,495.0026971895712,1
31,congruent,95,445.1953659044574,1
31,congruent,96,133.55767611385758,1
31,congruent,97,359.23965652071223,1
31,congruent,98,397.12558682906496,1
31,congruent,99,2124.3464074519993,1
31,congruent,100,688.6230687616238,1
31,incongruent,1,552.8367342532036,1
31,incongruent,2,425.09325712602714,1
31,incongruent,3,624.7079163003076,1
31,incongruent,4,530.3962620103774,1
31,incongruent,5,614.2382698559376,1
31,incongruent,6,591.5626272166921,1
31,incongruent,7,639.597390877078,1
31,incongruent,8,680.9759668919321,1
31,incongruent,9,746.4071152914723,1
31,incongruent,10,586.5402685382078,1
31,incongruent,11,850.6779128578964,1
31,incongruent,12,777.5040858948163,1
31,incongruent,13,662.0823291760487,1
31,incongruent,14,513.7584269864269,1
31,incongruent,15,504.68549643088124,1
31,incongruent,16,534.1518321332819,1
31,incongruent,17,729.1126148828339,1
31,incongruent,18,604.9328519076729,1
31,incongruent,19,741.0727865424784,1
31,incongruent,20,153.04432007321776,1
31,incongruent,21,528.3663318212639,1
31,incongruent,22,512.8864474388502,1
31,incongruent,23,820.0627384370346,1
31,incongruent,24,554.9525165894021,1
31,incongruent,25,427.7533951519358,1
31,incongruent,26,706.5221275517783,1
31,incongruent,27,515.7954745082939,1
31,incongruent,28,468.83047137205875,1
31,incongruent,29,429.6323749522744,1
31,incongruent,30,511.5615463474095,1
31,incongruent,31,453.6849611017741,1
31,incongruent,32,663.4989163004668,1
31,incongruent,33,660.574322195268,1
31,incongruent,34,2160.272271923818,0
31,incongruent,35,796.2261111421358,1
31,incongruent,36,629.3991534482427,1
31,incongruent,37,578.4311000342249,1
31,incongruent,38,296.4774418001086,1
31,incongruent,39,834.3404069823779,1
31,incongruent,40,754.0651306655016,1
31,incongruent,41,881.463690734867,1
31,incongruent,42,518.8419066618007,1
31,incongruent,43,550.5809398422119,1
31,incongruent,44,422.12073621742786,1
31,incongruent,45,588.8518693320235,1
31,incongruent,46,630.2524720720863,1
31,incongruent,47,739.099278074664,1
31,incongruent,48,2465.036886752436,1
31,incongruent,49,514.1551508349069,1
31,incongruent,50,775.412822608973,0
31,incongruent,51,174.68543750691626,1
31,incongruent,52,222.00693038893002,1
31,incongruent,53,549.4140776788813,1
31,incongruent,54,2434.1539485614717,1
31,incongruent,55,670.0206560503952,1
31,incongruent,56,546.0495761981009,1
31,incongruent,57,567.7611080090572,1
31,incongruent,58,670.1610697956932,1
31,incongruent,59,590.2100447015952,1
31,incongruent,60,672.8440363907488,1
31,incongruent,61,2235.254484850995,1
31,incongruent,62,127.64390752505655,1
31,incongruent,63,306.766252423412,1
31,incongruent,64,568.2745239031901,1
31,incongruent,65,447.60874957925614,1
